id,src,pmid,pmcid,doi,epmc_id,from,source,title,authorString,journalTitle,journalVolume,pubYear,journalIssn,pageInfo,pubType,isOpenAccess,inEPMC,inPMC,hasPDF,hasBook,hasSuppl,citedByCount,hasReferences,hasTextMinedTerms,hasDbCrossReferences,hasLabsLinks,hasTMAccessionNumbers,firstIndexDate,firstPublicationDate,issue,versionNumber,pub_type
568,epmc,5818638,PMC2020054,10.1136/adc.44.234.252,5818638,search,MED,"Grave'S's disease, an unusual complication: raised intracranial pressure due to premature fusion of skull sutures.","Robinson DC, Hall R, Munro DS.",Arch Dis Child,44,1969,0003-9888; 1468-2044;,252-257,research-article; journal article,N,Y,N,Y,N,N,27,Y,Y,N,N,N,2009-12-24,1969-04-01,234,NA,journal article
569,epmc,6253438,PMC294703,10.1128/jb.144.2.560-568.1980,6253438,search,MED,Conservation and variation of nucleotide sequences in Escherichia coli strains isolated from nature.,"Harshman L, Riley M.",J Bacteriol,144,1980,0021-9193; 1098-5530;,560-568,"comparative study; research support, u.s. gov't, p.h.s.; research-article; journal article",N,Y,Y,Y,N,N,17,Y,Y,N,N,N,2009-12-24,1980-11-01,2,NA,journal article
570,epmc,3039839,PMC1684225,NA,3039839,search,MED,Genetic mechanisms of tumor-specific loss of 11p DNA sequences in Wilms tumor.,"Dao DD, Schroeder WT, Chao LY, Kikuchi H, Strong LC, Riccardi VM, Pathak S, Nichols WW, Lewis WH, Saunders GF.",Am J Hum Genet,41,1987,0002-9297; 1537-6605;,202-217,"research support, u.s. gov't, p.h.s.; research support, non-u.s. gov't; research-article; journal article",N,Y,Y,Y,N,N,57,Y,Y,Y,N,N,2009-12-23,1987-08-01,2,NA,journal article
571,epmc,2993254,PMC219227,10.1128/jb.163.3.965-972.1985,2993254,search,MED,"Phage-mediated cloning of bldA, a region involved in Streptomyces coelicolor morphological development, and its analysis by genetic complementation.","Piret JM, Chater KF.",J Bacteriol,163,1985,0021-9193; 1098-5530;,965-972,"research support, non-u.s. gov't; research-article; journal article",N,Y,Y,Y,N,N,47,Y,Y,N,N,N,2010-09-10,1985-09-01,3,NA,journal article
572,epmc,1355769,PMC207130,10.1128/jb.174.18.5923-5935.1992,1355769,search,MED,Lesions in two Escherichia coli type 1 pilus genes alter pilus number and length without affecting receptor binding.,"Russell PW, Orndorff PE.",J Bacteriol,174,1992,0021-9193; 1098-5530;,5923-5935,"comparative study; research support, u.s. gov't, p.h.s.; research-article; journal article",N,Y,Y,Y,N,N,55,Y,Y,N,Y,N,2010-09-08,1992-09-01,18,NA,journal article
573,epmc,2725507,PMC362682,10.1128/mcb.9.3.935-945.1989,2725507,search,MED,An ubiquitously expressed gene 3.5 kilobases upstream of the glycerol-3-phosphate dehydrogenase gene in mice.,"Johnston LA, Kotarski MA, Jerry DJ, Kozak LP.",Mol Cell Biol,9,1989,0270-7306; 1098-5549;,935-945,"research support, u.s. gov't, p.h.s.; research-article; journal article",N,Y,Y,Y,N,N,10,Y,Y,Y,Y,N,2009-12-23,1989-03-01,3,NA,journal article
574,epmc,8335643,PMC204942,10.1128/jb.175.15.4885-4894.1993,8335643,search,MED,Cloning and characterization of a Bacillus subtilis gene encoding a homolog of the 54-kilodalton subunit of mammalian signal recognition particle and Escherichia coli Ffh.,"Honda K, Nakamura K, Nishiguchi M, Yamane K.",J Bacteriol,175,1993,0021-9193; 1098-5530;,4885-4894,"research support, non-u.s. gov't; research-article; journal article",N,Y,Y,Y,N,N,39,Y,Y,Y,Y,N,2009-12-24,1993-08-01,15,NA,journal article
575,epmc,2985546,PMC218915,10.1128/jb.162.2.756-762.1985,2985546,search,MED,Identification of three complementation units in the gerA spore germination locus of Bacillus subtilis.,"Zuberi AR, Feavers IM, Moir A.",J Bacteriol,162,1985,0021-9193; 1098-5530;,756-762,"research support, non-u.s. gov't; research-article; journal article",N,Y,Y,Y,N,N,19,Y,Y,N,N,N,2009-12-23,1985-05-01,2,NA,journal article
576,epmc,2879795,PMC260340,10.1128/iai.55.2.393-402.1987,2879795,search,MED,Adherence to human colonocytes of an Escherichia coli strain isolated from severe infantile enteritis: molecular and ultrastructural studies of a fibrillar adhesin.,"Hinson G, Knutton S, Lam-Po-Tang MK, McNeish AS, Williams PH.",Infect Immun,55,1987,0019-9567; 1098-5522;,393-402,"research support, non-u.s. gov't; research-article; journal article",N,Y,Y,Y,N,N,11,Y,Y,N,Y,N,2009-12-23,1987-02-01,2,NA,journal article
577,epmc,8481004,PMC202189,10.1128/aem.59.3.777-785.1993,8481004,search,MED,ScrFI restriction-modification system of Lactococcus lactis subsp. cremoris UC503: cloning and characterization of two ScrFI methylase genes.,"Davis R, van der Lelie D, Mercenier A, Daly C, Fitzgerald GF.",Appl Environ Microbiol,59,1993,0099-2240; 1098-5336;,777-785,"research support, non-u.s. gov't; research-article; journal article",N,Y,Y,Y,N,N,30,Y,Y,Y,Y,N,2010-09-14,1993-03-01,3,NA,journal article
578,epmc,1715861,PMC208302,10.1128/jb.173.18.5712-5722.1991,1715861,search,MED,"Construction, characterization, and complementation of Rhodospirillum rubrum puf region mutants.","Hessner MJ, Wejksnora PJ, Collins ML.",J Bacteriol,173,1991,0021-9193; 1098-5530;,5712-5722,"research support, non-u.s. gov't; research-article; research support, u.s. gov't, non-p.h.s.; journal article",N,Y,Y,Y,N,N,7,Y,Y,N,Y,N,2010-09-10,1991-09-01,18,NA,journal article
579,epmc,1356969,PMC207373,10.1128/jb.174.21.6938-6947.1992,1356969,search,MED,Two novel heat shock genes encoding proteins produced in response to heterologous protein expression in Escherichia coli.,"Allen SP, Polazzi JO, Gierse JK, Easton AM.",J Bacteriol,174,1992,0021-9193; 1098-5530;,6938-6947,comparative study; research-article; journal article,N,Y,Y,Y,N,N,154,Y,Y,Y,Y,N,2010-09-08,1992-11-01,21,NA,journal article
580,epmc,1062781,PMC335989,10.1073/pnas.73.3.717,1062781,search,MED,Determination of nucleotide sequences beyond the sites of transcriptional termination.,"Rosenberg M, de Chrombrugghe B, Musso R.",Proc Natl Acad Sci U S A,73,1976,0027-8424; 1091-6490;,717-721,research-article; journal article,N,Y,N,Y,N,N,18,Y,Y,N,Y,N,2009-12-23,1976-03-01,3,NA,journal article
581,epmc,3122654,PMC204121,10.1128/aem.53.10.2405-2413.1987,3122654,search,MED,Conjugative mobilization as an alternative vector delivery system for lactic streptococci.,"Romero DA, Slos P, Robert C, Castellino I, Mercenier A.",Appl Environ Microbiol,53,1987,0099-2240; 1098-5336;,2405-2413,"research support, non-u.s. gov't; research-article; journal article",N,Y,Y,Y,N,N,22,Y,Y,N,Y,N,2010-09-10,1987-10-01,10,NA,journal article
582,epmc,4333980,PMC426459,10.1073/pnas.69.2.366,4333980,search,MED,Establishment of repression by lambdoid phage in catabolite activator protein and adenylate cyclase mutants of Escherichia coli.,"Grodzicker T, Arditti RR, Eisen H.",Proc Natl Acad Sci U S A,69,1972,0027-8424; 1091-6490;,366-370,research-article; journal article,N,Y,N,Y,N,N,47,Y,Y,N,N,N,2009-12-23,1972-02-01,2,NA,journal article
583,epmc,2228964,PMC526818,10.1128/jb.172.11.6339-6347.1990,2228964,search,MED,"Cloning, expression, and nucleotide sequence of the Lactobacillus helveticus 481 gene encoding the bacteriocin helveticin J.","Joerger MC, Klaenhammer TR.",J Bacteriol,172,1990,0021-9193; 1098-5530;,6339-6347,"research support, non-u.s. gov't; research-article; journal article",N,Y,Y,Y,N,N,64,Y,Y,Y,Y,N,2010-09-08,1990-11-01,11,NA,journal article
584,epmc,2492497,PMC209577,10.1128/jb.171.1.230-237.1989,2492497,search,MED,"The REV1 gene of Saccharomyces cerevisiae: isolation, sequence, and functional analysis.","Larimer FW, Perry JR, Hardigree AA.",J Bacteriol,171,1989,0021-9193; 1098-5530;,230-237,"research-article; research support, u.s. gov't, non-p.h.s.; journal article",N,Y,Y,Y,N,N,90,Y,Y,Y,Y,N,2010-09-10,1989-01-01,1,NA,journal article
585,epmc,8051010,PMC196335,10.1128/jb.176.16.4974-4984.1994,8051010,search,MED,Functions involved in bacteriophage P2-induced host cell lysis and identification of a new tail gene.,"Ziermann R, Bartlett B, Calendar R, Christie GE.",J Bacteriol,176,1994,0021-9193; 1098-5530;,4974-4984,"comparative study; research support, u.s. gov't, p.h.s.; research support, non-u.s. gov't; research-article; journal article",N,Y,Y,Y,N,N,31,Y,Y,Y,Y,N,2009-12-24,1994-08-01,16,NA,journal article
586,epmc,3244363,PMC365654,10.1128/mcb.8.12.5504-5512.1988,3244363,search,MED,Silk gland-specific tRNA(Ala) genes are tightly clustered in the silkworm genome.,"Underwood DC, Knickerbocker H, Gardner G, Condliffe DP, Sprague KU.",Mol Cell Biol,8,1988,0270-7306; 1098-5549;,5504-5512,"research support, u.s. gov't, p.h.s.; research-article; research support, u.s. gov't, non-p.h.s.; journal article",N,Y,Y,Y,N,N,11,Y,Y,Y,N,N,2010-09-10,1988-12-01,12,NA,journal article
587,epmc,14886755,PMC1521210,NA,14886755,search,MED,Prolonged labor.,ARNOT PH.,Calif Med,76,1952,0008-1264,20-22,research-article; journal article,N,Y,Y,Y,N,N,1,N,Y,N,Y,N,2009-11-04,1952-01-01,1,NA,journal article
588,epmc,8376331,PMC206663,10.1128/jb.175.18.5839-5850.1993,8376331,search,MED,The opsX locus of Xanthomonas campestris affects host range and biosynthesis of lipopolysaccharide and extracellular polysaccharide.,"Kingsley MT, Gabriel DW, Marlow GC, Roberts PD.",J Bacteriol,175,1993,0021-9193; 1098-5530;,5839-5850,"research-article; research support, u.s. gov't, non-p.h.s.; journal article",N,Y,Y,Y,N,N,42,Y,Y,Y,Y,N,2010-09-14,1993-09-01,18,NA,journal article
589,epmc|pmc,8459201,PMC2190975,10.1084/jem.177.4.1009,8459201,search,MED,Receptor editing in self-reactive bone marrow B cells.,"Tiegs SL, Russell DM, Nemazee D.",J Exp Med,177,1993,0022-1007; 1540-9538;,1009-1020,"research support, u.s. gov't, p.h.s.; research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,N,601,Y,Y,N,Y,N,2009-12-24,1993-04-01,4,NA,journal article
590,epmc,7685334,PMC204786,10.1128/jb.175.12.3710-3722.1993,7685334,search,MED,"Relatedness of a periplasmic, broad-specificity RNase from Aeromonas hydrophila to RNase I of Escherichia coli and to a family of eukaryotic RNases.","Favre D, Ngai PK, Timmis KN.",J Bacteriol,175,1993,0021-9193; 1098-5530;,3710-3722,comparative study; research-article; journal article,N,Y,Y,Y,N,N,8,Y,Y,Y,N,N,2009-12-24,1993-06-01,12,NA,journal article
591,epmc,2345149,PMC209144,10.1128/jb.172.6.3335-3345.1990,2345149,search,MED,Genes for two herbicide-inducible cytochromes P-450 from Streptomyces griseolus.,"Omer CA, Lenstra R, Litle PJ, Dean C, Tepperman JM, Leto KJ, Romesser JA, O'Keefe DP.",J Bacteriol,172,1990,0021-9193; 1098-5530;,3335-3345,research-article; journal article,N,Y,Y,Y,N,N,52,Y,Y,Y,Y,N,2010-09-10,1990-06-01,6,NA,journal article
592,epmc,342496,PMC222053,10.1128/jb.133.2.518-526.1978,342496,search,MED,Transfer of nitrogen fixation genes from a bacterium with the characteristics of both Rhizobium and Agrobacterium.,"Skotnicki ML, Rolfe BG.",J Bacteriol,133,1978,0021-9193; 1098-5530;,518-526,research-article; journal article,N,Y,Y,Y,N,N,6,Y,Y,N,N,N,2009-12-23,1978-02-01,2,NA,journal article
593,epmc,2937735,PMC262204,10.1128/iai.52.1.101-109.1986,2937735,search,MED,"In vivo repackaging of recombinant cosmid molecules for analyses of Salmonella typhimurium, Streptococcus mutans, and mycobacterial genomic libraries.","Jacobs WR, Barrett JF, Clark-Curtiss JE, Curtiss R.",Infect Immun,52,1986,0019-9567; 1098-5522;,101-109,"research support, u.s. gov't, p.h.s.; research support, non-u.s. gov't; research-article; journal article",N,Y,Y,Y,N,N,52,Y,Y,N,Y,N,2009-12-23,1986-04-01,1,NA,journal article
594,epmc,1314801,PMC205929,10.1128/jb.174.9.2785-2796.1992,1314801,search,MED,Role of antibiotic production by Erwinia herbicola Eh252 in biological control of Erwinia amylovora.,"Vanneste JL, Yu J, Beer SV.",J Bacteriol,174,1992,0021-9193; 1098-5530;,2785-2796,"comparative study; research support, non-u.s. gov't; research-article; research support, u.s. gov't, non-p.h.s.; journal article",N,Y,Y,Y,N,N,31,Y,Y,N,Y,N,2010-09-08,1992-05-01,9,NA,journal article
595,epmc|pmc,13183934,PMC357371,10.1128/jb.68.2.231-236.1954,13183934,search,MED,The utilization of carbon compounds by Nocardia species.,McCLUNG NM.,J Bacteriol,68,1954,0021-9193; 1098-5530;,231-236,research-article; journal article,N,Y,Y,Y,N,N,8,Y,Y,N,N,N,2009-12-23,1954-08-01,2,NA,journal article
596,epmc,NA,PMC2940641,NA,PMC2940641,search,PMC,"Abstracts from the 14th International Symposium on Pediatric Neuro-Oncology, 20-23 June 2010, Vienna, Austria",NA,Neuro Oncol,12,2010,1522-8517; 1523-5866;,ii1-ii134,abstract,N,Y,Y,Y,N,N,0,N,N,N,N,N,2011-06-05,2010-06-01,6,NA,abstract
597,epmc,6327616,PMC215481,10.1128/jb.158.2.665-673.1984,6327616,search,MED,"D-ribose metabolism in Escherichia coli K-12: genetics, regulation, and transport.","Lopilato JE, Garwin JL, Emr SD, Silhavy TJ, Beckwith JR.",J Bacteriol,158,1984,0021-9193; 1098-5530;,665-673,"research support, u.s. gov't, p.h.s.; research support, non-u.s. gov't; research-article; research support, u.s. gov't, non-p.h.s.; journal article",N,Y,Y,Y,N,N,55,Y,Y,N,Y,N,2010-09-14,1984-05-01,2,NA,journal article
598,epmc|pmc,4368545,PMC414999,10.1128/iai.10.2.320-327.1974,4368545,search,MED,"Cyclic adenosine monophosphate and alteration of Chinese hamster ovary cell morphology: a rapid, sensitive in vitro assay for the enterotoxins of Vibrio cholerae and Escherichia coli.","Guerrant RL, Brunton LL, Schnaitman TC, Rebhun LI, Gilman AG.",Infect Immun,10,1974,0019-9567; 1098-5522;,320-327,research-article; journal article,N,Y,Y,Y,N,N,344,Y,Y,N,Y,N,2009-12-23,1974-08-01,2,NA,journal article
599,epmc,833948,PMC353878,10.1128/jvi.21.2.766-777.1977,833948,search,MED,Structure of the inverted terminal repetition of adenovirus type 2 DNA.,"Wu M, Roberts RJ, Davidson N.",J Virol,21,1977,0022-538x; 1098-5514;,766-777,"research support, u.s. gov't, p.h.s.; research-article; journal article",N,Y,Y,Y,N,N,21,Y,Y,N,N,N,2009-12-23,1977-02-01,2,NA,journal article
600,epmc,3543399,PMC253958,10.1128/jvi.61.2.366-374.1987,3543399,search,MED,Identification of two new bacteriophage T4 genes that may have roles in transcription and DNA replication.,"Hsu T, Wei RX, Dawson M, Karam JD.",J Virol,61,1987,0022-538x; 1098-5514;,366-374,"research support, u.s. gov't, p.h.s.; research support, non-u.s. gov't; research-article; research support, u.s. gov't, non-p.h.s.; journal article",N,Y,Y,Y,N,N,12,Y,Y,Y,N,N,2009-12-23,1987-02-01,2,NA,journal article
601,epmc,6328021,PMC255752,10.1128/jvi.50.3.904-913.1984,6328021,search,MED,"Induction of tumors and generation of recovered sarcoma viruses by, and mapping of deletions in, two molecularly cloned src deletion mutants.","Wang LH, Edelstein B, Mayer BJ.",J Virol,50,1984,0022-538x; 1098-5514;,904-913,"research support, u.s. gov't, p.h.s.; research-article; journal article",N,Y,Y,Y,N,N,13,Y,Y,Y,N,N,2009-12-23,1984-06-01,3,NA,journal article
602,epmc,330500,PMC235537,10.1128/jb.131.3.821-829.1977,330500,search,MED,Major proteins of the Escherichia coli outer cell envelope membrane as bacteriophage receptors.,"Datta DB, Arden B, Henning U.",J Bacteriol,131,1977,0021-9193; 1098-5530;,821-829,research-article; journal article,N,Y,Y,Y,N,N,195,Y,Y,N,N,N,2010-09-03,1977-09-01,3,NA,journal article
603,epmc,8844169,PMC1207444,10.1093/genetics/143.4.1843,8844169,search,MED,Selfish operons: horizontal transfer may drive the evolution of gene clusters.,"Lawrence JG, Roth JR.",Genetics,143,1996,0016-6731; 1943-2631;,1843-1860,"research support, u.s. gov't, p.h.s.; research-article; journal article",N,Y,Y,Y,N,N,378,Y,Y,N,Y,N,2009-12-24,1996-08-01,4,NA,journal article
604,epmc,21260667,PMC2973326,NA,21260667,search,MED,Distribution of the sickle cell gene : A new light on the origin of the East Africans.,Lehmann H.,Eugen Rev,46,1954,NA,101-121,research-article; journal article,N,Y,Y,Y,N,N,10,Y,Y,N,Y,N,2011-01-25,1954-07-01,2,NA,journal article
605,epmc,29817138,PMC5205641,NA,29817138,search,MED,Intra-Cranial and Extra-Cranial Hæmorrhages in the New-Born.,NA,Hospital (Lond 1886),36,1904,0267-6478,115,other; journal article,Y,Y,N,Y,N,N,0,N,Y,N,N,N,2018-05-31,1904-05-01,920,NA,journal article
606,epmc|pmc,1097602,PMC491995,10.1136/jnnp.38.5.436,1097602,search,MED,Clinical syndromes of arteriovenous malformations of the transverse-sigmoid sinus.,"Obrador S, Soto M, Silvela J.",J Neurol Neurosurg Psychiatry,38,1975,0022-3050; 1468-330x;,436-451,research-article; review; journal article,N,Y,N,Y,N,N,78,Y,Y,N,N,N,2009-12-23,1975-05-01,5,NA,journal article
607,epmc,6270059,PMC216175,10.1128/jb.148.1.131-142.1981,6270059,search,MED,Physical mapping of beta-converting and gamma-nonconverting corynebacteriophage genomes.,"Buck GA, Groman NB.",J Bacteriol,148,1981,0021-9193; 1098-5530;,131-142,"comparative study; research support, u.s. gov't, p.h.s.; research-article; journal article",N,Y,Y,Y,N,N,21,Y,Y,N,N,N,2009-12-24,1981-10-01,1,NA,journal article
608,epmc,3537714,PMC367759,10.1128/mcb.6.6.2185-2197.1986,3537714,search,MED,Isolation and functional analysis of sporulation-induced transcribed sequences from Saccharomyces cerevisiae.,"Gottlin-Ninfa E, Kaback DB.",Mol Cell Biol,6,1986,0270-7306; 1098-5549;,2185-2197,"research support, u.s. gov't, p.h.s.; research support, non-u.s. gov't; research-article; research support, u.s. gov't, non-p.h.s.; journal article",N,Y,Y,Y,N,N,33,Y,Y,N,Y,N,2009-12-23,1986-06-01,6,NA,journal article
609,epmc|pmc,4155289,PMC1168216,10.1042/bj1420105,4155289,search,MED,Folic acid metabolism in vitamin B12-deficient sheep. Effects of injected methionine on liver constituents associated with folate metabolism.,"Smith RM, Osborne-White WS, Gawthorne JM.",Biochem J,142,1974,0264-6021; 1470-8728;,105-117,research-article; journal article,N,Y,Y,Y,N,N,15,Y,Y,N,Y,N,2010-09-14,1974-07-01,1,NA,journal article
610,epmc|pmc,33262486,PMC7705408,10.1038/s41431-020-00741-5,33262486,search,MED,Abstracts from the 53rd European Society of Human Genetics (ESHG) Conference: e-Posters.,NA,Eur J Hum Genet,28,2020,1018-4813; 1476-5438;,798-1016,abstract; journal article,Y,Y,N,Y,N,N,1,N,Y,N,Y,Y,2020-12-03,2020-12-01,suppl 1,NA,journal article
611,epmc,18739466,PMC1654547,NA,18739466,search,MED,"THE IMPORTANCE OF EARLY DIAGNOSIS IN OXYCEPHALY AND ALLIED CRANIAL DEFORMITIES, WITH REFERENCE TO THE PREVENTION OF BLINDNESS AND OTHER SEQUELAE.",Faber HK.,Cal West Med,22,1924,0093-4038,542-545,research-article; journal article,N,Y,Y,Y,N,N,0,N,Y,N,N,N,2008-08-30,1924-11-01,11,NA,journal article
612,epmc|pmc,19992287,PMC1997770,NA,19992287,search,MED,Tumours of the Optic Nerve: (Section of Ophthalmology and Section of Neurology).,NA,Proc R Soc Med,33,1940,0035-9157,685-692,article-commentary; journal article,N,Y,Y,Y,N,N,0,N,Y,N,N,N,2010-06-25,1940-08-01,10,NA,journal article
613,epmc|pmc,20756311,PMC2407143,10.1136/bmj.1.1852.1550,20756311,search,MED,A GOITROUS CRETIN UNDER THYROID EXTRACT.,Parker WR.,Br Med J,1,1896,0007-1447,1550-1552,research-article; journal article,N,Y,Y,Y,N,N,0,N,Y,N,N,N,2010-09-02,1896-06-01,1852,NA,journal article
614,epmc|pmc,6252434,PMC373189,10.1128/mr.44.3.468-490.1980,6252434,search,MED,Viruses of guinea pigs: considerations for biomedical research.,"Hsiung GD, Bia FJ, Fong CK.",Microbiol Rev,44,1980,0146-0749,468-490,"research support, u.s. gov't, p.h.s.; research-article; review; research support, u.s. gov't, non-p.h.s.; journal article",N,Y,Y,Y,N,N,14,Y,Y,N,Y,N,2009-12-24,1980-09-01,3,NA,journal article
