id,src,pmid,pmcid,doi,epmc_id
1408,epmc,22773159,NA,10.2390/biecoll-jib-2012-194,22773159
1409,epmc,NA,NA,10.21203/rs.3.rs-30923/v2,PPR229052
1410,epmc,25078076,PMC4083405,10.1186/1471-2164-15-s3-s5,25078076
1411,epmc,32208162,PMC7201903,10.1016/j.devcel.2020.02.011,32208162
1412,epmc,32259080,PMC7089004,10.1021/acsptsci.9b00034,32259080
1413,epmc,29761463,PMC6319390,10.1007/978-1-4939-7737-6_11,29761463
1414,epmc,35281803,PMC8908904,10.3389/fgene.2022.802355,35281803
1415,epmc,34034806,PMC8148415,10.1186/s13148-021-01102-9,34034806
1416,epmc,24999329,PMC4064452,10.3389/fninf.2014.00062,24999329
1417,epmc,29069510,PMC5753220,10.1093/nar/gkx985,29069510
1418,epmc,26261215,PMC4652780,10.1093/nar/gkv810,26261215
1419,epmc,31529053,PMC6868361,10.1093/nar/gkz789,31529053
1420,epmc,27030248,PMC4815072,10.1186/s12864-016-2592-7,27030248
1421,epmc,34974814,PMC8805960,10.1080/21655979.2021.2016086,34974814
1422,epmc,34648031,PMC8728186,10.1093/nar/gkab918,34648031
1423,epmc,33023248,PMC7650687,10.3390/genes11101165,33023248
1424,epmc,33832456,PMC8034124,10.1186/s12886-021-01903-9,33832456
1425,epmc,28449091,PMC5793838,10.1093/nar/gkx284,28449091
1426,epmc,27782107,PMC5255942,10.1038/ejhg.2016.137,27782107
1427,epmc,34174938,PMC8235866,10.1186/s40246-021-00336-1,34174938
1428,epmc,34707244,PMC8551188,10.1038/s42003-021-02710-0,34707244
1429,epmc,36211461,PMC9538505,10.3389/fcell.2022.867057,36211461
1430,epmc,27354933,PMC4911427,10.1016/j.atg.2016.05.002,27354933
1431,epmc,30611200,PMC6321710,10.1186/s12864-018-5362-x,30611200
1432,epmc,32308861,PMC7153051,NA,32308861
1433,epmc,35123470,PMC8818208,10.1186/s12911-022-01770-4,35123470
1434,epmc,34631283,PMC8479276,10.1016/j.omtn.2021.08.016,34631283
1435,epmc,35565034,PMC9105053,10.3390/ijerph19095616,35565034
1436,epmc,33186461,PMC7686885,10.1182/bloodadvances.2020002566,33186461
1437,epmc,31873298,PMC6974401,10.1038/s41588-019-0550-4,31873298
1438,epmc,29322915,PMC5763470,10.1186/s12859-017-1979-z,29322915
1439,epmc,32427338,PMC7319539,10.1093/nar/gkaa395,32427338
1440,epmc,30514324,PMC6280451,10.1186/s13023-018-0960-x,30514324
1441,epmc,30706210,PMC6456639,10.1007/s10278-019-00186-3,30706210
1442,epmc,29790234,PMC6043391,10.1002/humu.23555,29790234
1443,epmc,33315853,PMC7747473,10.12659/msm.928861,33315853
1444,epmc,34439912,PMC8391349,10.3390/biom11081245,34439912
1445,epmc,34876843,PMC8643180,10.2147/ijgm.s342741,34876843
1446,epmc,24944781,PMC4062306,10.1186/2041-1480-5-23,24944781
1447,epmc,27538448,PMC4989460,10.1186/s13326-016-0092-y,27538448
1448,epmc,34616146,PMC8487867,10.2147/dddt.s323790,34616146
1449,epmc,29256496,PMC5793997,10.1038/nmeth.4534,29256496
1450,epmc,34329581,PMC8456155,10.1016/j.ajhg.2021.06.020,34329581
1451,epmc,35731990,PMC9294413,10.1093/bib/bbac220,35731990
1452,epmc,29447159,PMC5831415,10.1371/journal.pcbi.1005962,29447159
1453,epmc,35847558,PMC9283889,10.1016/j.isci.2022.104659,35847558
1454,epmc,24602198,PMC4006457,10.1186/2041-1480-5-15,24602198
1455,epmc,30524706,PMC6276193,10.1186/s40035-018-0135-7,30524706
1456,epmc,35464477,PMC9019158,10.3389/fimmu.2022.861459,35464477
1457,epmc,27698665,PMC5028852,10.1155/2016/5080746,27698665
1458,epmc,NA,PMC9577021,NA,PMC9577021
1459,epmc,30459803,PMC6232683,10.3389/fgene.2018.00411,30459803
1460,epmc,34791383,PMC8728261,10.1093/nar/gkab1005,34791383
1461,epmc,27935972,PMC5147832,10.1371/journal.pone.0166486,27935972
1462,epmc,31044086,PMC6478736,10.1038/s41540-019-0092-5,31044086
1463,epmc,31906604,PMC6943072,10.1093/nar/gkz1161,31906604
1464,epmc,25356683,PMC4214615,10.1371/journal.pcbi.1003929,25356683
1465,epmc,24034841,PMC3848731,10.1186/2041-1480-4-16,24034841
1466,epmc,24438387,PMC3926306,10.1186/2041-1480-5-4,24438387
1467,epmc,31925944,PMC6954122,10.14814/phy2.14343,31925944
1468,epmc,27899665,PMC5210543,10.1093/nar/gkw1055,27899665
1469,epmc,28589861,PMC5461521,10.1186/s12920-017-0262-5,28589861
1470,epmc,34423261,PMC8374371,10.1093/jamiaopen/ooab070,34423261
1471,epmc,30445645,PMC6323937,10.1093/nar/gky1151,30445645
1472,epmc,30295851,PMC6324006,10.1093/nar/gky899,30295851
1473,epmc,29063556,PMC6239236,10.15265/iy-2017-030,29063556
1474,epmc,34790567,PMC8591096,10.3389/fonc.2021.719973,34790567
1475,epmc,28815103,PMC5543360,NA,28815103
1476,epmc,29297338,PMC5751624,10.1186/s12920-017-0315-9,29297338
1477,epmc,31829175,PMC6907279,10.1186/s12859-019-3297-0,31829175
1478,epmc,22434831,PMC3308153,10.1093/database/bar063,22434831
1479,epmc,25563458,PMC4282884,10.3390/jpm4040475,25563458
1480,epmc,34169650,PMC8596664,10.1002/ajmg.a.62407,34169650
1481,epmc,24995867,PMC4085640,10.1016/j.ajhg.2014.05.011,24995867
1482,epmc,34956338,PMC8696122,10.3389/fgene.2021.802953,34956338
1483,epmc,28361701,PMC5374551,10.1186/s12859-017-1535-x,28361701
1484,epmc,31800037,PMC6892452,10.1093/gigascience/giz140,31800037
1485,epmc,33457407,PMC7785362,10.1155/2020/3854196,33457407
1486,epmc,31182968,PMC6555741,10.1186/s12986-019-0366-3,31182968
1487,epmc,NA,PMC8818757,NA,PMC8818757
1488,epmc,28408746,PMC5429826,10.1038/s41598-017-01005-x,28408746
1489,epmc,33144586,PMC7609548,10.1038/s41467-020-19402-8,33144586
1490,epmc,31819482,PMC6875507,10.2147/ott.s227541,31819482
1491,epmc,32215849,PMC7554271,10.1007/s13181-020-00769-5,32215849
1492,epmc,35881244,PMC9338900,10.1007/s00424-022-02733-4,35881244
1493,epmc,33544847,PMC8200269,10.1093/jamia/ocaa335,33544847
1494,epmc,34325669,PMC8319697,10.1186/s12859-021-04292-4,34325669
1495,epmc,29262568,PMC5732734,10.18632/oncotarget.21874,29262568
1496,epmc,33334055,PMC7765469,10.3390/ijms21249560,33334055
1497,epmc,26436655,PMC4593560,10.1371/journal.pcbi.1004467,26436655
1498,epmc,31447668,PMC6692532,10.3389/fphar.2019.00839,31447668
1499,epmc,31409034,PMC6722840,10.3390/genes10080608,31409034
1500,epmc,33452270,PMC7810705,10.1038/s41597-020-00794-7,33452270
1501,epmc,31649498,PMC6794346,10.3389/fnins.2019.01059,31649498
1502,epmc,35846880,PMC9285492,10.7717/peerj.13708,35846880
1503,epmc,24273243,PMC3904518,10.1093/bioinformatics/btt677,24273243
1504,epmc,31594544,PMC6781296,10.1186/s13059-019-1811-3,31594544
1505,epmc,35577502,PMC9114862,10.1136/jitc-2022-004770,35577502
1506,epmc,28453190,PMC5537710,10.1002/1878-0261.12070,28453190
1507,epmc,28198675,PMC5310285,10.1186/s12864-016-3263-4,28198675
1508,epmc,30247620,PMC6323936,10.1093/nar/gky868,30247620
1509,epmc,NA,PMC4512317,NA,PMC4512317
1510,epmc,28092680,PMC5485176,10.1038/onc.2016.489,28092680
1511,epmc,34527416,PMC8407888,10.14336/ad.2020.1007,34527416
1512,epmc,34188248,PMC8242017,10.1038/s41598-021-93018-w,34188248
1513,epmc,27188720,PMC4870566,10.1038/srep26136,27188720
1514,epmc,29854196,PMC5977712,NA,29854196
1515,epmc,33183227,PMC7659092,10.1186/s12859-020-03748-3,33183227
1516,epmc,32746922,PMC7397454,10.1186/s12967-020-02472-z,32746922
1517,epmc,30285109,PMC6324086,10.1093/nar/gky905,30285109
1518,epmc,23761449,PMC3692089,10.1093/nar/gkt474,23761449
1519,epmc,32484876,PMC7750928,10.1093/bioinformatics/btaa539,32484876
1520,epmc,24303273,PMC3845770,NA,24303273
1521,epmc,30153866,PMC6114034,10.1186/s13023-018-0892-5,30153866
1522,epmc,22041276,PMC3217896,10.1186/2041-1480-2-9,22041276
1523,epmc,23984222,PMC3581109,10.1186/2193-1801-1-4,23984222
1524,epmc,NA,NA,10.3390/cancers4041180,C6899
1525,epmc,34630033,PMC8500094,10.3389/fnmol.2021.712609,34630033
1526,epmc,27153607,PMC4965636,10.1093/bioinformatics/btw169,27153607
1527,epmc,33822666,PMC8632112,10.1080/15476286.2021.1905341,33822666
1528,epmc,24312529,PMC3849212,10.1371/journal.pone.0081114,24312529
1529,epmc,23442263,PMC3599981,10.1186/1471-2164-14-129,23442263
1530,epmc,23235564,PMC3561482,10.1038/ki.2012.391,23235564
1531,epmc,24551353,PMC3900194,NA,24551353
1532,epmc,24213504,PMC3712731,10.3390/cancers4041180,24213504
1533,epmc,NA,PMC9245527,NA,PMC9245527
1534,epmc,31077152,PMC6509829,10.1186/s12859-019-2861-y,31077152
1535,epmc,21829475,PMC3146471,10.1371/journal.pone.0022670,21829475
1536,epmc,35832092,PMC9254250,10.7150/thno.69938,35832092
1537,epmc,34638286,PMC8508537,10.3390/cancers13194801,34638286
1538,epmc,28965759,PMC5679435,10.1016/j.cell.2017.09.003,28965759
1539,epmc,28596423,PMC5488662,10.15252/msb.20167490,28596423
1540,epmc,32495081,PMC7419351,10.1007/s00228-020-02898-w,32495081
1541,epmc,28150233,PMC5393632,10.1007/978-1-4939-6783-4_3,28150233
1542,epmc,30586388,PMC6306204,10.1371/journal.pcbi.1006540,30586388
1543,epmc,23427646,PMC3695545,10.1603/me12169,23427646
1544,epmc,22401035,PMC3320537,10.1186/1758-2946-4-6,22401035
1545,epmc,34557758,PMC8454735,10.1016/j.xinn.2021.100108,34557758
1546,epmc,28620275,PMC5450002,10.3389/fnins.2017.00307,28620275
1547,epmc,29749543,PMC6017182,10.3892/ijo.2018.4404,29749543
1548,epmc,30132517,PMC6192772,10.3892/ijo.2018.4531,30132517
1549,epmc,26228432,PMC4519680,10.1093/database/bav069,26228432
1550,epmc,28272462,PMC5356381,10.1038/srep44033,28272462
1551,epmc,29316780,PMC5790629,10.14802/jmd.17066,29316780
1552,epmc,28306739,PMC5356997,10.1371/journal.pone.0173410,28306739
1553,epmc,34819867,PMC8606659,10.3389/fphar.2021.778847,34819867
1554,epmc,26971304,PMC5588695,10.1016/j.artmed.2016.02.003,26971304
1555,epmc,34824199,PMC8617287,10.1038/s41467-021-27138-2,34824199
1556,epmc,31514111,PMC6742806,10.1016/j.omtn.2019.07.022,31514111
1557,epmc,27899582,PMC5210580,10.1093/nar/gkw1116,27899582
1558,epmc,34381160,PMC8357930,10.1038/s41746-021-00494-5,34381160
1559,epmc,27173523,PMC4865329,10.1093/database/baw073,27173523
1560,epmc,33317512,PMC7734730,10.1186/s12911-020-01341-5,33317512
1561,epmc,NA,PMC9558693,NA,PMC9558693
1562,epmc,35965491,PMC9361271,10.1007/s40747-022-00806-6,35965491
1563,epmc,32110491,PMC7032061,10.7717/peerj.8580,32110491
1564,epmc,24026423,PMC3880605,10.1007/s00439-013-1355-7,24026423
1565,epmc,23601370,NA,10.1111/liv.12173,23601370
1566,epmc,34003247,PMC8130509,10.1093/database/baab026,34003247
1567,epmc,34774109,PMC8590246,10.1186/s40246-021-00367-8,34774109
1568,epmc,26043981,PMC4460929,10.1186/1755-8794-8-s2-i1,26043981
1569,epmc,29980210,PMC6035401,10.1186/s12920-018-0372-8,29980210
1570,epmc,30030469,PMC6054656,10.1038/s41598-018-29360-3,30030469
1571,epmc,29361968,PMC5782396,10.1186/s13059-018-1389-1,29361968
1572,epmc,31272372,PMC6509834,10.1186/s12859-019-2722-8,31272372
1573,epmc,33893716,PMC8365690,10.1111/gbb.12738,33893716
1574,epmc,33305329,PMC8599850,10.1093/bioinformatics/btaa941,33305329
1575,epmc,29373609,PMC5786305,10.1371/journal.pone.0191568,29373609
1576,epmc,NA,PMC3980408,10.1016/j.ajhg.2014.03.011,PMC3980408
1577,epmc,30304648,PMC6503847,10.1056/nejmra1615014,30304648
1578,epmc,27964755,PMC5154134,10.1186/s13073-016-0384-y,27964755
1579,epmc,33707596,PMC7952700,10.1038/s41598-021-85135-3,33707596
1580,epmc,30500954,PMC6265458,10.1093/nar/gky756,30500954
1581,epmc,31730648,PMC6857945,10.1371/journal.pone.0225380,31730648
1582,epmc,25484918,PMC4256903,10.1186/s13073-014-0097-z,25484918
1583,epmc,31419826,PMC6697506,10.1055/s-0039-1677912,31419826
1584,epmc,26212414,PMC4724344,10.1016/j.jbi.2015.07.014,26212414
1585,epmc,33193615,PMC7525185,10.3389/fgene.2020.540751,33193615
1586,epmc,32730293,PMC7392229,10.1371/journal.pone.0236395,32730293
1587,epmc,23881287,PMC3783816,10.1152/physiolgenomics.00065.2013,23881287
1588,epmc,33627666,PMC7904840,10.1038/s41467-021-21544-2,33627666
1589,epmc,33718187,PMC7946859,10.3389/fonc.2021.624395,33718187
1590,epmc,34721037,PMC8548639,10.3389/fphar.2021.748867,34721037
1591,epmc,35027529,PMC8758688,10.1038/s41392-021-00824-9,35027529
1592,epmc,30832727,PMC6398264,10.1186/s13326-019-0197-1,30832727
1593,epmc,NA,NA,NA,PPR268894
1594,epmc,31852722,PMC6961577,10.1101/gr.250217.119,31852722
1595,epmc,NA,NA,NA,PPR343189
1596,epmc,28634230,PMC5546026,10.1074/jbc.m117.785865,28634230
1597,epmc,29733704,PMC5987210,10.1377/hlthaff.2017.1427,29733704
1598,epmc,35178824,PMC9324157,10.1002/humu.24353,35178824
1599,epmc,28881636,PMC5584237,10.18632/oncotarget.17705,28881636
1600,epmc,26362267,PMC4753773,10.1016/j.immuni.2015.08.014,26362267
1601,epmc,35668849,PMC9163746,10.1177/26335565221105431,35668849
1602,epmc,29296922,PMC5745137,10.1182/bloodadvances.2017010702,29296922
1603,epmc,26464438,PMC4702778,10.1093/nar/gkv1037,26464438
1604,epmc,28387809,PMC6169674,10.1093/bib/bbx035,28387809
1605,epmc,33559412,PMC8039179,10.3802/jgo.2021.32.e30,33559412
1606,epmc,34157472,PMC8197616,10.1016/j.compbiomed.2021.104570,34157472
1607,epmc,26546514,PMC4702830,10.1093/nar/gkv1147,26546514
1608,epmc,31723137,PMC6853941,10.1038/s41467-019-13058-9,31723137
1609,epmc,28729955,PMC5518732,10.7717/peerj.3575,28729955
1610,epmc,30367585,PMC6191940,10.1186/s12859-018-2298-8,30367585
1611,epmc,31263389,PMC6599195,NA,31263389
1612,epmc,34931033,PMC8688465,10.1038/s42003-021-02952-y,34931033
1613,epmc,28062797,PMC5341002,10.1074/mcp.m116.062273,28062797
1614,epmc,28350385,PMC5369318,10.1038/sdata.2017.30,28350385
1615,epmc,32082358,PMC7005249,10.3389/fgene.2019.01346,32082358
1616,epmc,31998700,PMC6966717,10.3389/fchem.2019.00924,31998700
1617,epmc,32539087,PMC7294774,10.1093/database/baaa045,32539087
1618,epmc,30418591,PMC6323914,10.1093/nar/gky1126,30418591
1619,epmc,24970281,PMC4091757,10.1186/1756-0500-7-403,24970281
1620,epmc,32078798,PMC7457951,10.1016/j.cels.2020.01.002,32078798
1621,epmc,NA,NA,10.2139/ssrn.3854583,PPR360907
1622,epmc,29907554,PMC6026300,10.2196/10218,29907554
1623,epmc,23531778,PMC3604834,10.4103/0974-1208.106339,23531778
1624,epmc,19776214,PMC2778334,10.1093/bioinformatics/btp553,19776214
1625,epmc,32765587,PMC7379852,10.3389/fgene.2020.00730,32765587
1626,epmc,27066344,PMC4786510,10.1186/s40064-016-1943-9,27066344
1627,epmc,32645039,PMC7347127,10.1371/journal.pone.0235670,32645039
1628,epmc,22434833,PMC3308155,10.1093/database/bar065,22434833
1629,epmc,22541594,PMC3337258,10.1186/2041-1480-3-s1-s3,22541594
1630,epmc,36032130,PMC9403711,10.3389/fimmu.2022.968991,36032130
1631,epmc,34504503,PMC8421848,10.3389/fimmu.2021.735609,34504503
1632,epmc,36262159,PMC9575845,10.7717/peerj-cs.1085,36262159
1633,epmc,32764605,PMC7413392,10.1038/s41467-020-17305-2,32764605
1634,epmc,35941135,PMC9360033,10.1038/s41467-022-32103-8,35941135
1635,epmc,25510499,PMC4383932,10.1093/nar/gku1117,25510499
1636,epmc,27307626,PMC4908347,10.1093/bioinformatics/btw263,27307626
1637,epmc,30576489,PMC6301332,10.1093/database/bay128,30576489
1638,epmc,35455458,PMC9026097,10.3390/ph15040461,35455458
1639,epmc,25925131,PMC4450488,10.1186/s12859-015-0564-6,25925131
1640,epmc,30071621,PMC6161190,10.3390/proteomes6030031,30071621
1641,epmc,32883995,PMC7471325,10.1038/s41598-020-71370-7,32883995
1642,epmc,34372934,PMC8352153,10.1186/s13326-021-00246-0,34372934
1643,epmc,20180973,PMC2829581,10.1186/1756-0500-3-10,20180973
1644,epmc,28121289,PMC5295818,10.7554/elife.22039,28121289
1645,epmc,26494363,PMC6078163,10.1093/bib/bbv084,26494363
1646,epmc,26817822,PMC4895267,10.1186/s12864-015-2303-9,26817822
1647,epmc,31637139,PMC6798904,10.7717/peerj.7909,31637139
1648,epmc,34155597,PMC8437844,10.1007/s11013-021-09727-4,34155597
1649,epmc,31839008,PMC6912989,10.1186/s12859-019-3283-6,31839008
1650,epmc,33196056,PMC7649624,10.1016/j.patter.2020.100155,33196056
1651,epmc,29109506,PMC5674007,10.1038/s41598-017-14788-w,29109506
1652,epmc,34765643,PMC8577543,10.3389/fmolb.2021.728661,34765643
1653,epmc,32854315,PMC7565882,10.3390/cells9091959,32854315
1654,epmc,31343683,PMC6657663,10.1093/database/baz088,31343683
1655,epmc,33577681,PMC7928862,10.1093/hmg/ddab049,33577681
1656,epmc,33833858,PMC8016585,10.1155/2021/5531327,33833858
1657,epmc,29092942,PMC5738926,10.1158/0008-5472.can-17-0582,29092942
1658,epmc,31783775,PMC6884856,10.1186/s13073-019-0683-1,31783775
1659,epmc,31783696,PMC6947640,10.3390/genes10120978,31783696
1660,epmc,27377652,PMC4932724,10.1186/s13326-016-0088-7,27377652
1661,epmc,31608124,PMC6773885,10.3389/fgene.2019.00897,31608124
1662,epmc,30778199,PMC6889153,10.1038/s41418-019-0301-1,30778199
1663,epmc,34274373,PMC9488982,10.1016/j.bbr.2021.113452,34274373
1664,epmc,32821169,PMC7423243,10.2147/cmar.s260150,32821169
1665,epmc,22779057,PMC3392068,NA,22779057
1666,epmc,35580180,PMC9173769,10.1073/pnas.2123000119,35580180
1667,epmc,25228247,PMC4174675,10.1186/1471-2105-15-304,25228247
1668,epmc,NA,PMC7161374,NA,PMC7161374
1669,epmc,NA,PMC9578937,NA,PMC9578937
1670,epmc,32343247,PMC7218597,10.2196/18323,32343247
1671,epmc,30463544,PMC6249891,10.1186/s12911-018-0665-z,30463544
1672,epmc,32419790,PMC7206869,10.1155/2020/1584052,32419790
1673,epmc,28958989,PMC5639210,10.2196/medinform.7641,28958989
1674,epmc,29854225,PMC5977716,NA,29854225
1675,epmc,33060664,PMC7562717,10.1038/s41598-020-74354-9,33060664
1676,epmc,29792826,PMC5972385,10.1016/j.cels.2018.04.002,29792826
1677,epmc,35860023,PMC9289459,10.3389/fphar.2022.905197,35860023
1678,epmc,27638682,PMC5325847,10.1007/s11017-016-9377-5,27638682
1679,epmc,33539530,PMC7929360,10.1093/bib/bbab003,33539530
1680,epmc,26091506,PMC4474432,10.1371/journal.pone.0130589,26091506
1681,epmc,33622374,PMC7903631,10.1186/s13321-021-00495-2,33622374
1682,epmc,33626882,PMC8124091,10.1161/circulationaha.120.050186,33626882
1683,epmc,29363429,PMC5780744,10.1186/s12864-017-4339-5,29363429
1684,epmc,31103066,PMC6527124,10.1016/j.placenta.2019.03.016,31103066
1685,epmc,26216294,PMC4635026,10.1158/2159-8290.cd-15-0443,26216294
1686,epmc,34535545,PMC8594476,10.1261/rna.078804.121,34535545
1687,epmc,27589961,PMC5009325,10.1093/database/baw119,27589961
1688,epmc,29222466,PMC5722916,10.1038/s41598-017-17614-5,29222466
1689,epmc,27924018,PMC5210640,10.1093/nar/gkw943,27924018
1690,epmc,34107261,PMC8267460,10.1016/j.celrep.2021.109215,34107261
1691,epmc,31948430,PMC6966810,10.1186/s12885-020-6515-2,31948430
1692,epmc,26229552,PMC4520011,10.1186/s13073-015-0199-2,26229552
1693,epmc,24033988,PMC3851164,10.1186/2041-1480-4-18,24033988
1694,epmc,26590263,PMC4702889,10.1093/nar/gkv1257,26590263
1695,epmc,30850898,PMC6419787,10.1186/s13321-019-0344-9,30850898
1696,epmc,32552728,PMC7301509,10.1186/s12859-020-03583-6,32552728
1697,epmc,30476141,PMC6927895,10.1093/ilar/ily005,30476141
1698,epmc,34082729,PMC8176715,10.1186/s12911-021-01533-7,34082729
1699,epmc,20352910,NA,NA,20352910
1700,epmc,29149325,PMC5753190,10.1093/nar/gkx1121,29149325
1701,epmc,26958175,PMC4765596,NA,26958175
1702,epmc,31892348,PMC6938631,10.1186/s13073-019-0690-2,31892348
1703,epmc,24308566,PMC4234991,10.1186/1756-0500-6-511,24308566
1704,epmc,28699077,PMC5614882,10.1007/s12687-017-0311-y,28699077
1705,epmc,33494738,PMC7836472,10.1186/s12906-021-03215-3,33494738
1706,epmc,34041839,PMC8278120,10.1111/jcmm.16655,34041839
1707,epmc,17911825,NA,NA,17911825
1708,epmc,31684860,PMC6829817,10.1186/s12859-019-3105-x,31684860
1709,epmc,27651457,PMC5210612,10.1093/nar/gkw838,27651457
1710,epmc,22782548,PMC3426847,10.1093/bioinformatics/bts430,22782548
1711,epmc,35243230,PMC8859005,10.1016/j.isci.2022.103867,35243230
1712,epmc,31244651,PMC6580867,10.3389/fphar.2019.00561,31244651
1713,epmc,NA,NA,NA,259
1714,epmc,32288895,PMC7129430,10.1016/j.procs.2012.06.151,32288895
1715,epmc,35102292,PMC9110295,10.1038/s41587-021-01145-6,35102292
1716,epmc,29888062,PMC5961792,NA,29888062
1717,epmc,30940539,PMC6547372,10.1016/j.ydbio.2019.03.018,30940539
1718,epmc,29928415,PMC6006439,10.3892/ol.2018.8615,29928415
1719,epmc,32117433,PMC7010852,10.3389/fgene.2020.00005,32117433
1720,epmc,30713550,PMC6346701,10.3389/fgene.2018.00745,30713550
1721,epmc,25378314,PMC4333365,10.1093/nar/gku1079,25378314
1722,epmc,33087120,PMC7579968,10.1186/s12920-020-00780-3,33087120
1723,epmc,34458573,PMC8371999,10.7717/peerj-cs.668,34458573
1724,epmc,30626100,PMC6356486,10.3390/genes10010028,30626100
1725,epmc,35889831,PMC9323970,10.3390/nu14142872,35889831
1726,epmc,30357418,PMC6323952,10.1093/nar/gky958,30357418
1727,epmc,23935466,PMC3723489,10.1371/journal.pcbi.1003117,23935466
1728,epmc,32176464,PMC7431429,10.1002/cphg.98,32176464
1729,epmc,33294866,PMC7691395,10.1016/j.patter.2020.100120,33294866
1730,epmc,28959057,PMC5620061,10.1038/s41467-017-00738-7,28959057
1731,epmc,21651792,PMC3128036,10.1186/1471-2105-12-229,21651792
1732,epmc,24753429,PMC4086141,10.1093/nar/gku301,24753429
1733,epmc,31713618,PMC7145524,10.1093/nar/gkz985,31713618
1734,epmc,26157390,PMC4477069,10.3389/fphys.2015.00171,26157390
1735,epmc,31118040,PMC6530130,10.1186/s12967-019-1909-0,31118040
1736,epmc,33256603,PMC7708092,10.1186/s12859-020-03879-7,33256603
1737,epmc,27278815,PMC4897593,10.1093/database/baw091,27278815
1738,epmc,32227433,PMC7446734,10.1002/smll.202000299,32227433
1739,epmc,34625104,PMC8500829,10.1186/s13326-021-00252-2,34625104
1740,epmc,33244044,PMC7691514,10.1038/s41598-020-77606-w,33244044
1741,epmc,35213534,PMC8906585,10.1371/journal.pcbi.1009909,35213534
1742,epmc,27437196,PMC4943513,10.1186/s40709-016-0044-9,27437196
1743,epmc,25969450,PMC4489318,10.1093/nar/gkv486,25969450
1744,epmc,19377637,NA,NA,19377637
1745,epmc,26257252,PMC4715752,10.1111/joor.12329,26257252
1746,epmc,33171905,PMC7664191,10.3390/ijms21218317,33171905
1747,epmc,33737578,PMC7973434,10.1038/s41598-021-85471-4,33737578
1748,epmc,25904639,PMC4501169,10.1136/jmedgenet-2014-102933,25904639
